,0
130,0.00031202670381670167
131,0.0004364164658933353
132,2.3670865735340152e-05
133,0.0173714913863166
134,3.543215642546795e-06
135,6.795845978726133e-05
136,9.808359718865038e-05
137,0.00011331266060382581
138,2.178999575768866e-05
139,0.0010112810913172857
140,0.0006704508018953873
141,0.06325763761268775
142,1.1573984136336777e-05
143,0.014209829599761768
144,1.5088583499832166e-07
145,0.04558638289886793
146,7.312760037591073e-06
147,0.003760733182576358
148,7.470149572373805e-05
149,0.09990743752363233
150,7.2451215598332046e-06
151,0.0038490248093696004
152,1.6784748403606402e-05
153,0.00023248905693327605
154,0.00016697598826495303
155,0.0004350897111373156
156,8.548462996629051e-06
157,0.0006911533790491225
158,2.6431035923843932e-05
159,0.032162077963506994
160,0.0008749869571552674
161,3.820533401354055e-05
162,3.374119448152124e-06
163,0.05337335890549934
164,0.011525627827699728
165,0.05671910141075212
166,1.6828973562140395e-05
167,0.01818622806866909
168,2.3566806538789586e-05
169,0.004095897448746079
170,0.0006439053008553377
171,3.7419687079583775e-05
172,1.028885305893728e-05
173,2.515631076609949e-06
174,0.00019994974617191385
175,0.07692924443161094
176,7.944919656635764e-06
177,0.01817695379277652
178,2.450594078765845e-06
179,2.6217714570915273e-05
180,3.6004482006496067e-06
181,0.00019688780431341343
182,3.202421773843689e-06
183,0.001144599132457958
184,5.944381602951121e-06
185,5.1368822377187236e-05
186,5.072885831840125e-05
187,4.225323675935759e-05
188,0.0002488107419122324
189,9.778182551865374e-05
190,0.0015165899482869239
191,7.586956020501816e-05
192,1.913648624564921e-05
193,0.028164222488270947
194,1.696945347748366e-05
195,0.03856323521415657
196,0.0010762556536434596
197,3.532549574900362e-05
198,1.5520429165517018e-05
199,1.0424130014453016e-05
200,2.8642293850543476e-06
201,1.223736151434664e-05
202,0.00010486825680374732
203,4.650405493844824e-05
204,0.00010717056652742861
205,0.16275094815032787
206,1.758080125721824e-05
207,6.835648621406724e-05
208,6.556249678668452e-05
209,0.013567290075861157
210,0.00011799012148877378
211,0.00493792105391404
212,9.458460670463757e-05
213,0.009691881057206161
214,0.00017079756225827259
215,3.715693760829359e-05
216,5.2367790664072675e-06
217,0.028486275295675295
218,0.04013427673851849
219,6.770351475571243e-05
220,1.3028211408130947e-05
221,3.7539355155616926e-05
222,6.43371997473016e-05
223,0.001245929376578986
224,9.045345660158007e-05
225,1.4479837200011351e-05
226,6.794285090777873e-05
227,0.12144468650029923
228,1.5629691321895115e-05
229,4.173554225651852e-05
230,0.000564169941498466
231,0.00018230911087667903
232,0.0007182321834714937
233,0.04734313626983374
234,8.734728958454566e-05
235,0.01008657758972246
236,4.854361519083935e-06
237,3.0203181798801974e-06
238,0.0002819249797345365
239,0.04948297056550088
240,0.004322340666359767
241,0.001763197236712198
242,5.800519763719963e-05
243,0.00013052145023337576
244,0.00018389601362407516
245,0.002056298174156265
246,3.6451936551663506e-05
247,0.011314881939885694
248,0.01712716039281587
249,6.771652215528126e-06
250,0.00909710470452226
251,0.0019296919511931046
252,0.2596051951938897
253,0.0001979934332767632
254,0.26491596815348417
255,0.0014907156290646254
256,0.013101859304489611
257,3.562726741900026e-05
258,0.018221699247293263
259,8.742273250204482e-05
260,0.0005638681698284694
261,1.2198339315640177e-05
262,0.04915812637014907
263,3.87828625543962e-05
264,0.0007542262595583348
265,1.995335093857116e-06
266,0.0031586596787343485
267,0.001668396707174718
268,0.008885182947787203
269,2.9838974610874993e-06
270,0.05784941841848351
271,2.4740073979897224e-06
272,7.658756866121707e-06
273,6.747718600321495e-05
274,0.01937784374760851
275,1.1368467223149408e-05
276,0.009161246793276028
277,1.2250368913915461e-05
278,0.00024349591844841223
279,2.1449201888985555e-05
280,0.1164920436715532
281,1.0431934454194309e-06
282,4.840573675540985e-05
283,0.005936975189636634
284,5.913163843985951e-06
285,3.0070506323200003e-05
286,1.3868489420276772e-05
287,0.00014220469652609065
288,0.002550779671724817
289,2.1092799140799864e-05
290,0.0010349805733316773
291,6.984973568456788e-06
292,0.00021584478844501292
293,0.00014877343330834517
294,0.020257006080025366
295,1.7135948191964565e-05
296,0.00017170027578834875
297,0.00015573759503749183
298,0.0019524679078381099
299,2.541645875747591e-06
300,0.00018743142482688068
301,0.15875567074168637
302,8.808610988005469e-06
303,6.841892173199758e-06
304,0.002554991467705201
305,1.9500693433576195e-05
306,3.166001055050991e-06
307,5.5463551761452035e-06
308,0.0001599884132165825
309,1.5718141638963095e-05
310,0.09792655104921626
311,7.666301157871622e-05
312,7.487059191813272e-06
313,0.000412350175211103
314,0.005701725962514855
315,3.334576953462909e-05
316,0.07877753607630236
317,2.367346721525392e-06
318,1.0666067646433083e-07
319,0.003489867093955233
320,0.00027125631060818966
321,0.0003385904152161476
322,0.00014325829589116514
323,1.175088477047274e-05
324,0.0010373427170933753
325,9.628077160841181e-06
326,8.3736435464241e-05
327,0.0002690632630408865
328,4.115541223574912e-06
329,0.0021269933908128064
330,0.005929462115645683
331,7.319784033358235e-05
332,4.633235726413981e-06
333,1.470356447259507e-05
334,0.003263658009533784
335,0.0002686964543730457
336,0.004177279544888363
337,0.0
338,7.1046416444899395e-06
339,0.00013277953479852306
340,1.7742093011871616e-05
341,0.006293401351141549
342,1.1004260035222425e-06
343,0.0002463497419138115
344,7.892890058360482e-06
345,0.00248506368762322
346,2.521094184428854e-05
347,8.993316061882724e-06
348,4.700874204171849e-06
349,7.037003166732071e-05
350,0.00023187250619371394
351,0.015083031941696193
352,0.003967332311407853
353,0.009574080843751092
354,0.0002077281711140687
355,0.005969329795324119
356,2.571562894755879e-05
357,1.6873198720674386e-05
358,4.565597248656113e-06
359,0.00022191664256373847
360,0.004521705079551084
361,0.00432340727312441
362,0.0006539548177622086
363,0.00015816997875686133
364,8.956895343090026e-06
365,0.00020031915631966835
366,3.9232918579477395e-05
367,9.212360670621666e-05
368,2.93446934272598e-06
369,0.0006000521539490151
370,2.4357656432573894e-05
371,0.0352131664478072
372,3.8293784330608535e-06
373,0.0316727109754489
374,2.15402536859673e-06
375,0.0010628190098888677
376,2.0837854109250974e-05
377,7.3413763166424785e-06
378,1.5790983076548492e-06
379,3.577034881425729e-05
380,0.005071049187021007
381,2.085866594856109e-05
382,8.998519021710253e-06
383,0.0744755728021071
384,0.0046018982993727775
385,0.00036871295113762286
386,5.5689880513949515e-05
387,5.0187750496338306e-05
388,2.8642293850543476e-06
389,9.482394285670387e-06
390,6.134029488664529e-05
391,0.05248490668831042
392,1.0887193439103037e-05
393,1.256254650356716e-05
394,2.2336306539579135e-05
395,0.006228647914608045
396,3.3272928097043693e-06
397,0.13222202984856365
398,2.0065214574863017e-05
399,0.014893235771627702
400,0.00035226119216297827
401,0.003570650849717352
402,4.700874204171849e-06
403,1.4305538045789152e-05
404,1.535913741086364e-05
405,0.1528836701143759
406,4.926162364703826e-05
407,1.1290422825736484e-05
408,0.0012228958734225182
409,2.0281137407705444e-05
410,3.623861519873484e-06
411,1.451625791880405e-06
412,7.147045767084295e-05
413,0.00016939016162492617
414,3.96465538857659e-06
415,0.11014836872107817
416,4.291661413736746e-05
417,0.0011515945119460699
418,3.3455031691007185e-06
419,2.4896162774723076e-06
420,0.0030351882390672737
421,1.2882528532960153e-05
422,5.1301183899429365e-06
423,0.00015364860666673921
424,0.17455585785416977
425,1.2760258977013237e-05
426,4.541403485458106e-05
427,2.2455974615612286e-05
428,2.097833402459424e-05
429,3.872823147620715e-05
430,0.0020402860652870467
431,7.651732870354543e-05
432,0.00016307897135413432
433,0.00015247533922563156
434,0.029520046180847075
435,2.24767864549224e-06
436,1.6149987304647946e-05
437,0.0002641802852427511
438,0.004065920595699774
439,0.00023833978525933166
440,0.00011034437202222089
441,2.313235939319097e-05
442,3.993791963610749e-05
443,0.0010768383851441428
444,0.003236652046548998
445,4.975070187082592e-05
446,4.809616064567191e-05
447,9.595298513927752e-05
448,0.05028570662101118
449,0.0348351219882189
450,1.43601691239782e-06
451,4.1202238874196874e-05
452,0.00013125766904897103
453,5.0713249438918665e-05
454,6.331741962110605e-05
455,0.0011230952994907835
456,0.0001502510738993632
457,6.740434456562955e-06
458,5.7934957679527995e-06
459,0.03503290470162265
460,6.826283293717173e-06
461,0.14238129018559678
462,6.084861518294386e-06
463,0.0010166375384597262
464,7.132737627558592e-05
465,8.426193440682137e-06
466,1.392312049846582e-05
467,0.00017011597452086638
468,1.9050637408494993e-05
469,2.6168286452553752e-05
470,1.938102535754304e-06
471,0.02623311273052484
472,5.137922829684229e-06
473,2.7057992583061098e-05
474,0.017742048786713083
475,0.0031862899968984376
476,4.3184566568485165e-07
477,5.460506338990986e-06
478,0.00039409038769639234
479,1.748714798032273e-05
480,5.902757924330894e-06
481,2.2253059182338682e-05
482,0.00011376531810882077
483,1.3306569758903712e-05
484,0.01568704354807396
485,3.701905917286409e-06
486,7.705583504569461e-06
487,0.003157736153364962
488,2.71594502996979e-06
489,0.006912980213323278
490,4.344471455986158e-07
491,0.03527286260738834
492,1.6769139524123817e-05
493,5.291410144596315e-06
494,4.2432738873407326e-05
495,0.2993864693184698
496,1.5374746290346226e-06
497,0.007007413934192917
498,3.540614162633031e-06
499,0.0001007891362989651
500,6.017483188527894e-05
501,0.6333333469477449
502,4.254460250969918e-05
503,0.007815032967501348
504,1.625924946102604e-06
505,7.526081390519734e-06
506,0.00012598446926377106
507,7.010988367594429e-06
508,0.1502934832249174
509,4.711280123826906e-06
510,0.012008389658256773
511,2.34133192238775e-08
512,0.21015539870024913
513,0.00010686879485743197
514,0.016226473415592527
515,2.617348941238128e-05
516,0.0005519013622251542
517,8.998519021710253e-06
518,2.6415427044361347e-05
519,0.001051354287908909
520,1.1058891113411473e-05
521,0.018709856547191456
522,4.32834228052082e-05
523,0.002378283343082856
524,6.65380517543461e-05
525,4.923300736798686e-05
526,0.0076422452731090456
527,0.00030674309811184666
528,1.3418433395195572e-05
529,0.007256734566168248
530,8.167606337253978e-05
531,0.0008679057288300013
532,1.8397665950140187e-05
533,0.0002677625230840044
534,0.011650686170114201
535,8.48472673874183e-05
536,0.32188020701651027
537,3.103565537120651e-06
538,0.069543687181593
539,1.1992822402452809e-06
540,0.008676853834813054
541,6.139492596483433e-07
542,7.848664899826491e-06
543,1.4131238891566953e-05
544,0.0008139172161796535
545,2.107198730148975e-05
546,3.865799151853552e-06
547,7.02399576716325e-07
548,0.043679688030112504
549,0.0003999905441408094
550,0.0430533479216349
551,1.5478805486896792e-06
552,0.05551065675825056
553,1.6961649037742366e-06
554,0.004996946031677435
555,2.1194256857436664e-05
556,3.8111680736645043e-06
557,0.002013017352830971
558,4.5226728300790034e-05
559,0.03494919948391737
560,0.0014177571248831092
561,0.0008292659476708621
562,1.339762155588546e-06
563,0.09969830455336483
564,0.013214180801246292
565,1.432895136501303e-05
566,6.727427056994135e-05
567,0.00020850081064845667
568,1.1529758977802787e-05
569,0.00016831054746071404
570,0.00044052680415708267
571,1.9313386879785172e-05
572,8.4287949205959e-07
573,7.888727690498458e-05
574,0.012379165582966012
575,0.012342133516393579
576,4.607220927276339e-06
577,4.508364690553301e-05
578,3.400654543272519e-05
579,0.0030520328215088966
580,3.1503921755684057e-06
581,0.0001639582715649866
582,5.4464583474566594e-05
583,6.529714583548059e-06
584,3.147270399671889e-05
585,8.941286463607441e-06
586,0.005006147466132419
587,0.00016344057706214754
588,0.00012098442486951634
589,0.00013253499568662924
590,0.006138758979147752
591,0.00010432714898168438
592,0.026155390916621224
593,7.716509720207271e-05
594,0.00010961595764636692
595,3.092379173491465e-05
596,2.4446106749641874e-05
597,2.9760930213462067e-06
598,0.0003500967608747265
599,0.00032923289196633786
600,2.656110991953214e-06
601,3.6561198708041596e-05
602,0.013787268615889142
603,6.175913315276132e-06
604,1.2320608871587093e-05
605,4.2476964031941316e-05
606,0.012379964237299536
607,2.572863634712761e-06
608,1.2065663840038204e-05
609,5.22637314675221e-06
610,1.3007399568820833e-05
611,1.9807668063400365e-05
612,1.005211838678474e-05
613,0.029385617307783225
614,0.1198272241683561
615,1.1620810774784533e-05
616,0.0007346475217273456
617,7.33617335681495e-07
618,0.001236322111257455
619,2.8491408015545153e-05
620,3.1457095117236306e-05
621,8.793002108522884e-06
622,9.756069972598377e-05
623,0.0005683895419185915
624,1.8912758973065492e-06
625,6.576281074004437e-05
626,0.002046935447946628
627,3.147790695654642e-07
628,0.00031899866998558966
629,2.0699975673821476e-05
630,2.0793628950716983e-05
631,1.977905178434896e-05
632,0.03331217142154282
633,0.0014902265508408377
634,0.000319755700640495
635,2.1618298083380224e-06
636,0.00018102137831936578
637,2.474267545981099e-05
638,1.5197845656210262e-05
639,2.7731775880726016e-05
640,0.0058410664296558905
641,8.652522193179619e-06
642,0.002394599825101985
643,5.884547564934545e-06
644,0.00043439511600034054
645,5.1686202926666464e-05
646,9.197792383104587e-05
647,5.3504637386387615e-05
648,3.821573993319561e-06
649,0.0008148069223101609
650,1.5494414366379375e-05
651,0.0003001171287714893
652,1.5499617326206906e-05
653,6.292979911395519e-06
654,0.014224418699118158
655,8.858039106366988e-06
656,0.010240847950088589
657,1.1805515848661788e-05
658,0.00012416863628396366
659,0.0005346899711156904
660,2.416774839886911e-06
661,0.00010216792065326012
662,0.0006452216496917024
663,1.9989771657363856e-05
664,0.0023937699530094943
665,6.579142701909578e-06
666,6.983672828499905e-05
667,5.632204013299421e-06
668,0.0060530636293084465
669,3.3949312874622373e-06
670,0.08906822578005875
671,0.8860693916618984
672,0.0003839914426711598
673,2.187584459484288e-05
674,5.0598784322713045e-05
675,0.008779469210011482
676,1.3132270604681513e-05
677,0.007572405943344133
678,2.174056763932714e-05
679,0.0004461460007708133
680,0.0014864570064457934
681,9.432966167308868e-06
682,5.9685753661491276e-05
683,0.0005862721148458064
684,3.195397778076526e-05
685,0.00040865087077373034
686,0.00017789439946302126
687,1.0260236779885873e-05
688,1.2042250520814328e-05
689,2.5832695543678175e-06
690,0.0003981825156007433
691,0.00016810503054752668
692,1.4206681809066114e-05
693,2.1248887935625712e-05
694,6.71910232127009e-05
695,2.5000221971273642e-05
696,0.2328501761645454
697,7.052612046214656e-06
698,1.0845569760482811e-05
699,7.424623673882932e-06
700,2.4154740999300286e-05
701,0.28125984635758483
702,5.853329805969375e-07
703,0.0010831990035332962
704,1.1919980964867412e-05
705,2.2060549668720135e-06
706,0.013867623127465489
707,0.03525336451543468
708,5.434491539853344e-06
709,0.009929781192360066
710,1.0744112043846008e-06
711,5.601506550317004e-05
712,6.274509404007794e-05
713,0.00029035117317521863
714,0.0003245554310813899
715,0.02553014082822749
716,1.2409059188655075e-06
717,0.0027857219242167727
718,0.00014264694811143055
719,0.06520231148670422
720,2.748983824874595e-05
721,0.001293762787753368
722,1.0098945025232495e-05
723,2.5533525353595297e-05
724,0.00014382281703245194
725,0.005329532231252615
726,1.0725901684449658e-05
727,0.009338724955952848
728,5.053895028469646e-05
729,5.0858932314089455e-05
730,2.2848798082590674e-05
731,0.00016922886987027282
732,9.435567647222633e-06
733,0.008672509363357069
734,2.090549258700884e-05
735,0.00037826038242113735
736,0.00012557083395748256
737,0.0005908481180141175
738,0.004286851277376196
739,4.8647674387389916e-05
740,0.004717682365894679
741,1.1264408026598842e-05
742,1.4500649039321465e-05
743,8.626507394041977e-06
744,0.0003204893179761765
745,0.002388468136945243
746,2.7497642688487244e-06
747,6.600995133185197e-05
748,2.276294924543646e-05
749,0.0030677301513085493
750,1.2310202951932037e-05
751,0.001964502353919183
752,1.005211838678474e-05
753,3.214388581447004e-05
754,0.00022783500936755194
755,0.00010674652530148505
756,5.401192596957163e-05
757,0.001590063545491365
758,0.004726241234810963
759,0.004355301416867159
760,1.4687955593112484e-05
761,0.6262237208677401
762,0.0029909656820131963
763,0.0004907327650128173
764,5.11971247028788e-06
765,0.0015643323076643238
766,1.3772234663467499e-05
767,9.500084349083984e-05
768,5.086933823374452e-05
769,2.0585510557615852e-05
770,2.606162577608942e-05
771,0.5383544755562567
772,2.511728856739303e-05
773,9.282080332310546e-05
774,0.01949776156571338
775,2.6144873133329874e-06
776,7.935294180954838e-05
777,0.00010525587731089818
778,0.013369627030533442
779,5.278402745027494e-06
780,0.021652416492449242
781,7.1800845619891e-06
782,7.108543864360585e-05
783,0.0012774723205333765
784,0.00279863046754887
785,3.607212048425394e-05
786,0.0030900040223301984
787,9.800034983140992e-05
788,0.012702526934766983
789,0.0001478993360573204
790,4.073917544954685e-06
791,0.003919907332579933
792,2.5026236770411283e-06
793,0.021355147984183323
794,0.1029514499825671
795,1.6935634238604726e-05
796,0.04797630526308497
797,3.481560568590584e-05
798,6.445166486350722e-05
799,0.00016938756014501241
800,8.012558134393634e-06
801,0.000758833480485611
802,0.029114615942206584
803,0.0021103153030856644
804,6.3007843511368115e-06
805,0.00046563368680482066
806,0.08178168865999842
807,5.2823049648981404e-05
808,0.01573238994445078
809,2.172756023975832e-05
810,0.00034270335495980875
811,3.62490211183899e-05
812,2.8616279051405835e-06
813,3.286449575058272e-05
814,1.7533974618770484e-06
815,7.462605280623889e-05
816,1.8938773772203132e-06
817,4.021887946679401e-06
818,7.39860887474529e-06
819,1.2609373142014916e-05
820,0.00019456468275042202
821,0.2702204611405668
822,2.471145770084582e-05
823,4.286198305917841e-05
824,0.07890532597262628
825,0.0007281360175031939
826,0.004437146576434093
827,4.905610673385089e-05
828,5.1969764237266756e-05
829,0.0002007379945857844
830,2.4797306538000038e-05
831,5.015653273737314e-06
832,0.00016325587198827028
833,0.00026240347446165017
834,0.006920566128751814
835,1.833002747238232e-05
836,0.004031157019612143
837,3.8241754732333246e-06
838,0.0038064359817013673
839,1.613958138499289e-05
840,0.0006009158452803849
841,8.923076104211092e-07
842,0.00014318545445357974
843,0.006611140904848877
844,6.969364688974203e-06
845,0.09408413920178745
846,4.001076107369288e-06
847,1.0562008449882516e-06
848,9.656953587883962e-05
849,9.393943968602405e-06
850,1.4500649039321465e-05
851,7.346579276470007e-06
852,0.0065649256141808564
853,6.795845978726133e-05
854,1.6542810771626335e-05
855,2.9391520065707554e-05
856,1.9485084554093608e-06
857,5.408476740715702e-06
858,0.05341069014226185
859,3.3819238878934166e-07
860,0.009310387035252214
861,1.4334154324840559e-05
862,7.414217754227875e-06
863,0.05662796636641313
864,1.3795647982691377e-05
865,0.021644266055879418
866,6.610360460874748e-05
867,0.003413635928042202
868,1.0405919655056667e-05
869,0.0001478915316175791
870,2.5364429159200623e-06
871,0.0027520457667330953
872,3.494047672176652e-05
873,0.0005995916920042789
874,6.682681602477392e-05
875,2.330665854741317e-05
876,2.8023141631067604e-05
877,3.015115220052669e-05
878,0.0014911630836097927
879,3.982865747972939e-06
880,0.010201677467027041
881,0.0001999471446920001
882,1.964117334891946e-06
883,0.003871257056712629
884,0.046972716747872685
885,0.00030756516576459616
886,0.00016476212885833974
887,0.0001060389227649412
888,4.581206128138698e-06
889,1.151935305814773e-05
890,2.4513745227399742e-05
891,6.674356866753345e-05
892,5.8392818144350484e-05
893,9.950660670147938e-06
894,7.484457711899508e-05
895,5.596563738480852e-05
896,0.040497833556467036
897,1.27992811757197e-06
898,0.7729443211731742
899,8.379366802234381e-06
900,3.3468039090576e-05
901,1.1048485193756415e-05
902,1.818174311729776e-05
903,0.007883267184159468
904,1.2450682867275302e-05
905,0.0072397729171305054
906,0.0011966157233336725
907,0.002214241824160629
908,6.162905915707311e-06
909,0.0004816171793949877
910,1.2947565530804257e-05
911,0.012045554400304808
912,1.8366448191175017e-06
913,0.006102853353377979
914,3.676151266140144e-05
915,7.232634456247137e-05
916,0.00024600894804510843
917,3.4773982007285615e-05
918,0.7651381488462591
919,7.284143758539667e-06
920,8.013078430376385e-05
921,8.727704962687403e-05
922,0.004361001259358216
923,2.4209372077489334e-05
924,3.043731499104075e-07
925,7.55469766957114e-06
926,6.3736257887222085e-06
927,9.138998937053518e-06
928,2.354339321956571e-05
929,6.849696612941051e-06
930,3.0385285392765466e-06
931,0.00012955890266528304
932,2.9066335076487033e-05
933,0.0006904978061108539
934,6.87805274400108e-05
935,4.1285486231437324e-05
936,0.0003427527830781703
937,3.4261490464274077e-06
938,1.7497553899977787e-05
939,0.012742618341718002
940,9.870014792821248e-06
941,4.014083506938109e-06
942,3.7461310758204e-06
943,2.7523657487624884e-06
944,0.00015870588361909676
945,0.00033512264249109996
946,0.002373551251119719
947,4.4576358322348994e-05
948,0.00012120815214210005
949,0.00035884813930462913
950,8.428274624613148e-05
951,2.2011121550358615e-05
952,0.01828353902632335
953,1.0327875257643741e-05
954,1.6511593012661164e-05
955,8.124161622694116e-05
956,0.000124782585543612
957,0.00016910920179423965
958,5.887149044848309e-06
959,0.00098266481226588
960,5.642609932954477e-06
961,1.52967018929333e-06
962,4.7789186015847744e-05
963,3.420946086599879e-05
964,0.004051680094651829
965,2.3449739942670197e-05
966,0.0012897773205254811
967,1.9276966160992475e-06
968,0.002963025787739369
969,1.4568287517079333e-05
970,0.0017063054724780894
971,8.119218810857963e-06
972,0.03445694225167509
973,2.1306120493728524e-06
974,0.0008873465882255609
975,5.64391067291136e-05
976,0.0084640631837868
977,4.5117466144411945e-05
978,0.00019750175357306177
979,9.050548619985536e-06
980,3.943843549266477e-05
981,0.00018118787303384668
982,1.5083380540004638e-05
983,0.00042732429359472956
984,0.0015490824324098382
985,0.00010463412361150855
986,0.00120924070535517
987,4.615285515009008e-05
988,0.00015659088044920648
989,2.718546509883554e-06
990,3.0411300191903107e-06
991,0.034501583646995286
992,1.0640052847295442e-06
993,2.4001253684388203e-05
994,0.002647167104009693
995,0.0863030503442009
996,1.6935634238604726e-06
997,0.03154127380428588
998,1.2557343543739633e-05
999,0.00022043640049280666
1000,1.1355459823580588e-05
1001,0.003925313207840735
1002,4.5307374178116726e-05
1003,9.032338260589187e-06
1004,0.00035762544374516
1005,1.2336217751069678e-05
1006,4.979232554944615e-06
1007,0.0007063200069463676
1008,5.858532765796903e-05
1009,0.004127976297562705
1010,0.00020598257809193295
1011,7.572908028967489e-06
1012,8.932441431900643e-05
1013,0.0005967534774183622
1014,4.123085515324828e-05
1015,0.10993872846222748
1016,2.87203382479564e-06
1017,0.0004072044479416775
1018,1.23128044318458e-05
1019,0.0018184318582412386
1020,9.817985194545965e-06
1021,0.00026717719010340747
1022,0.0010654152868428044
1023,1.9576136351075355e-05
1024,1.9903922820209638e-05
1025,0.011835875119255415
1026,0.000700690404412982
1027,0.0009989032498875958
1028,2.3933615206630335e-07
1029,0.0026081761230621957
1030,2.8142809707100755e-05
1031,0.0007513178050147464
1032,0.017261212051292225
1033,9.217043334466442e-06
1034,2.0031395335984085e-06
1035,0.0028542344992256653
1036,2.2596454530955553e-05
1037,0.0001798220960791205
1038,0.014492384137635437
1039,1.901161520978853e-05
1040,9.539366695781822e-05
1041,1.3421034875109335e-05
1042,0.568578190836018
1043,0.0003947303517551783
1044,0.002053954240753964
1045,6.1941236746724804e-06
1046,0.0006456717057167836
1047,7.375975999495542e-05
1048,0.14888430317930995
1049,2.291383508043478e-05
1050,0.002836999694796978
1051,9.420739211714176e-05
1052,6.397039107946085e-06
1053,5.598384774420486e-06
1054,8.22327800740853e-06
1055,3.4672524290648815e-05
1056,0.0011071976557377706
1057,0.0008623203514551496
1058,5.97637980589042e-05
1059,9.339312890413358e-07
1060,2.062453275632231e-05
1061,3.799721562043942e-05
1062,4.107736783833619e-06
1063,0.001015669787931806
1064,6.530755175513564e-05
1065,0.013607893974355188
1066,0.018241205143686667
1067,4.591612047793754e-06
1068,0.00011008682551075824
1069,6.776855175355654e-06
1070,6.74303593647672e-06
1071,0.01126634873061451
1072,2.685247566987373e-05
1073,0.0001791170950224904
1074,0.010478977015474907
1075,1.0562008449882516e-06
1076,5.546095028153827e-05
1077,0.000994126932765925
1078,0.006735965114071109
1079,2.4864945015757906e-05
1080,0.002557431655864312
1081,0.00010429853270263296
1082,0.00815954955396105
1083,0.04114154374632884
1084,0.00010706130437105051
1085,0.027203995440261284
1086,2.09158985066639e-06
1087,0.003345859571848904
1088,9.469386886101567e-06
1089,0.05042452679216946
1090,1.5348731491208585e-05
1091,0.014034541883172338
1092,0.00020101114997672962
1093,4.73495359104216e-05
1094,1.0588023249020159e-06
1095,0.004918521818197101
1096,2.013545453253465e-06
1097,4.190984141074072e-06
1098,0.007917786221135205
1099,0.07442649328205403
1100,4.937348728333012e-05
1101,0.002090419184705196
1102,0.0031941152484790403
1103,1.0720698724622131e-05
1104,1.560367652275747e-05
1105,1.0481362572555828e-05
1106,0.037602448847965445
1107,3.2450860444294214e-05
1108,2.167032768165551e-05
